A	B	jindex
SM-3MG3L	SM-3MG3N	0.57575425154
SM-3MG3L	SM-3MG3O	0.570345901111
SM-3MG3L	SM-3MG45	0.550747944964
SM-3MG3L	SM-3MG46	0.555437438774
SM-3MG3L	SM-3MG47	0.553023832614
SM-3MG3L	SM-3MG48	0.551262976906
SM-3MG3L	SM-3MG49	0.531380141066
SM-3MG3L	SM-3MG4A	0.545635298259
SM-3MG3L	SM-3MG4B	0.545999181167
SM-3MG3L	SM-3MG4C	0.481564045131
SM-3MG3L	SM-3MG4D	0.543471451813
SM-3MG3L	SM-3MG4E	0.545170118964
SM-3MG3L	SM-3MG4F	0.550245610044
SM-3MG3L	SM-3MG4G	0.547116649884
SM-3MG3L	SM-3MG4H	0.529259431725
SM-3MG3L	SM-3MG4J	0.545534481529
SM-3MG3L	SM-3MG4K	0.546331002091
SM-3MG3L	SM-3MG4L	0.553029316319
SM-3MG3L	SM-3MG4M	0.546832246895
SM-3MG3L	SM-3MG4N	0.548206613295
SM-3MG3L	SM-3MG4O	0.550669782387
SM-3MG3L	SM-3MG4P	0.553055157543
SM-3MG3L	SM-3MG4Q	0.54860903736
SM-3MG3L	SM-3MG4R	0.557571371512
SM-3MG3L	SM-3MG4S	0.552168754001
SM-3MG3L	SM-3MG4T	0.554114015784
SM-3MG3L	SM-3MG4U	0.551619910339
SM-3MG3L	SM-3MG4V	0.551970079792
SM-3MG3L	SM-3MG4W	0.542586433344
SM-3MG3L	SM-3MG4X	0.550474386252
SM-3MG3L	SM-3MG4Y	0.551918774213
SM-3MG3L	SM-3MG51	0.551294316179
SM-3MG3L	SM-3MG52	0.546304679886
SM-3MG3L	SM-3MG53	0.559943774803
SM-3MG3L	SM-3MG54	0.557899554613
SM-3MG3L	SM-3MG55	0.551711056788
SM-3MG3L	SM-3MG56	0.556448121412
SM-3MG3L	SM-3MG57	0.560251228577
SM-3MG3L	SM-3MG58	0.560779674905
SM-3MG3L	SM-3MG59	0.557247499116
SM-3MG3L	SM-3MG5A	0.55957042765
SM-3MG3L	SM-3MG5B	0.558747002666
SM-3MG3L	SM-3MG5C	0.555722398186
SM-3MG3L	SM-3MG5D	0.557465690654
SM-3MG3L	SM-3MG5E	0.537673513068
SM-3MG3L	SM-3MG5F	0.552160604663
SM-3MG3L	SM-3MG5G	0.559390568314
SM-3MG3L	SM-3MG5H	0.556121518793
SM-3MG3L	SM-3MG5J	0.554877635887
SM-3MG3L	SM-3MG5L	0.558941967273
SM-3MG3L	SM-3MG5M	0.548075441653
SM-3MG3L	SM-3MG5N	0.55459731936
SM-3MG3L	SM-3MG5O	0.551868887599
SM-3MG3L	SM-3MG5P	0.55317853034
SM-3MG3L	SM-3MG5Q	0.556763190329
SM-3MG3L	SM-3MG5R	0.558797949116
SM-3MG3L	SM-3MG5S	0.54479990224
SM-3MG3L	SM-3MG5T	0.556535870798
SM-3MG3L	SM-3MG5U	0.542822466137
SM-3MG3L	SM-3MG5V	0.554585609225
SM-3MG3L	SM-3MG5W	0.539102471716
SM-3MG3L	SM-3MG5Y	0.556046779465
SM-3MG3L	SM-3MG5Z	0.543436474541
SM-3MG3M	SM-3MG3L	0.565386446896
SM-3MG3M	SM-3MG3N	0.574451203319
SM-3MG3M	SM-3MG3O	0.570002005842
SM-3MG3M	SM-3MG45	0.551920891055
SM-3MG3M	SM-3MG46	0.557693806966
SM-3MG3M	SM-3MG47	0.553776836515
SM-3MG3M	SM-3MG48	0.555480940456
SM-3MG3M	SM-3MG49	0.533346040785
SM-3MG3M	SM-3MG4A	0.547941599769
SM-3MG3M	SM-3MG4B	0.547548009963
SM-3MG3M	SM-3MG4C	0.483255768941
SM-3MG3M	SM-3MG4D	0.551579529999
SM-3MG3M	SM-3MG4E	0.547671460084
SM-3MG3M	SM-3MG4F	0.552732552163
SM-3MG3M	SM-3MG4G	0.551549731906
SM-3MG3M	SM-3MG4H	0.529442633016
SM-3MG3M	SM-3MG4J	0.547742531635
SM-3MG3M	SM-3MG4K	0.547003134629
SM-3MG3M	SM-3MG4L	0.558148847234
SM-3MG3M	SM-3MG4M	0.54889186447
SM-3MG3M	SM-3MG4N	0.553059417833
SM-3MG3M	SM-3MG4O	0.551962425093
SM-3MG3M	SM-3MG4P	0.553214539112
SM-3MG3M	SM-3MG4Q	0.549897097556
SM-3MG3M	SM-3MG4R	0.557210824647
SM-3MG3M	SM-3MG4S	0.554061647406
SM-3MG3M	SM-3MG4T	0.55189706722
SM-3MG3M	SM-3MG4U	0.554175734043
SM-3MG3M	SM-3MG4V	0.551742956701
SM-3MG3M	SM-3MG4W	0.543779041919
SM-3MG3M	SM-3MG4X	0.552528662173
SM-3MG3M	SM-3MG4Y	0.553812576865
SM-3MG3M	SM-3MG51	0.554830325593
SM-3MG3M	SM-3MG52	0.551688666233
SM-3MG3M	SM-3MG53	0.560946141674
SM-3MG3M	SM-3MG54	0.558005059363
SM-3MG3M	SM-3MG55	0.552987386316
SM-3MG3M	SM-3MG56	0.556744489355
SM-3MG3M	SM-3MG57	0.56068479902
SM-3MG3M	SM-3MG58	0.564234365291
SM-3MG3M	SM-3MG59	0.559716495112
SM-3MG3M	SM-3MG5A	0.561507723416
SM-3MG3M	SM-3MG5B	0.558528409827
SM-3MG3M	SM-3MG5C	0.561922211814
SM-3MG3M	SM-3MG5D	0.561680706161
SM-3MG3M	SM-3MG5E	0.539448338861
SM-3MG3M	SM-3MG5F	0.555919109383
SM-3MG3M	SM-3MG5G	0.557992289461
SM-3MG3M	SM-3MG5H	0.559984701085
SM-3MG3M	SM-3MG5J	0.553677658948
SM-3MG3M	SM-3MG5L	0.559361818926
SM-3MG3M	SM-3MG5M	0.554264222352
SM-3MG3M	SM-3MG5N	0.559935546015
SM-3MG3M	SM-3MG5O	0.551295771005
SM-3MG3M	SM-3MG5P	0.553405729578
SM-3MG3M	SM-3MG5Q	0.561516990873
SM-3MG3M	SM-3MG5R	0.564715860941
SM-3MG3M	SM-3MG5S	0.546304542052
SM-3MG3M	SM-3MG5T	0.555815523972
SM-3MG3M	SM-3MG5U	0.54380361833
SM-3MG3M	SM-3MG5V	0.554519973869
SM-3MG3M	SM-3MG5W	0.541080259069
SM-3MG3M	SM-3MG5Y	0.554277310435
SM-3MG3M	SM-3MG5Z	0.542859018195
SM-3MG3N	SM-3MG45	0.552933664466
SM-3MG3N	SM-3MG46	0.555594820899
SM-3MG3N	SM-3MG47	0.556429847748
SM-3MG3N	SM-3MG48	0.55757246705
SM-3MG3N	SM-3MG49	0.533399975698
SM-3MG3N	SM-3MG4A	0.551834227979
SM-3MG3N	SM-3MG4B	0.550686596801
SM-3MG3N	SM-3MG4C	0.48380263237
SM-3MG3N	SM-3MG4D	0.553410133683
SM-3MG3N	SM-3MG4E	0.547076662281
SM-3MG3N	SM-3MG4F	0.553847422809
SM-3MG3N	SM-3MG4G	0.552763052086
SM-3MG3N	SM-3MG4H	0.53364482798
SM-3MG3N	SM-3MG4J	0.547723318424
SM-3MG3N	SM-3MG4K	0.548956208428
SM-3MG3N	SM-3MG4L	0.55577835804
SM-3MG3N	SM-3MG4M	0.551093835155
SM-3MG3N	SM-3MG4N	0.550201535916
SM-3MG3N	SM-3MG4O	0.551757408137
SM-3MG3N	SM-3MG4P	0.55274089038
SM-3MG3N	SM-3MG4Q	0.55293175835
SM-3MG3N	SM-3MG4R	0.560040256739
SM-3MG3N	SM-3MG4S	0.555357252354
SM-3MG3N	SM-3MG4T	0.555206266916
SM-3MG3N	SM-3MG4U	0.556342437521
SM-3MG3N	SM-3MG4V	0.556332586783
SM-3MG3N	SM-3MG4W	0.54762330891
SM-3MG3N	SM-3MG4X	0.55530613524
SM-3MG3N	SM-3MG4Y	0.551120120151
SM-3MG3N	SM-3MG51	0.553896433564
SM-3MG3N	SM-3MG52	0.551264617962
SM-3MG3N	SM-3MG53	0.559976555845
SM-3MG3N	SM-3MG54	0.561259366764
SM-3MG3N	SM-3MG55	0.557903461709
SM-3MG3N	SM-3MG56	0.558475446988
SM-3MG3N	SM-3MG57	0.56096293881
SM-3MG3N	SM-3MG58	0.563732000516
SM-3MG3N	SM-3MG59	0.561950894933
SM-3MG3N	SM-3MG5A	0.567120595643
SM-3MG3N	SM-3MG5B	0.562102401634
SM-3MG3N	SM-3MG5C	0.55857187841
SM-3MG3N	SM-3MG5D	0.561807077586
SM-3MG3N	SM-3MG5E	0.542744544057
SM-3MG3N	SM-3MG5F	0.556935096685
SM-3MG3N	SM-3MG5G	0.566072833764
SM-3MG3N	SM-3MG5H	0.563321879824
SM-3MG3N	SM-3MG5J	0.555748412475
SM-3MG3N	SM-3MG5L	0.560956502378
SM-3MG3N	SM-3MG5M	0.557615848013
SM-3MG3N	SM-3MG5N	0.560412715784
SM-3MG3N	SM-3MG5O	0.55756128445
SM-3MG3N	SM-3MG5P	0.554135041016
SM-3MG3N	SM-3MG5Q	0.563854006964
SM-3MG3N	SM-3MG5R	0.566684745534
SM-3MG3N	SM-3MG5S	0.553659772585
SM-3MG3N	SM-3MG5T	0.558550735093
SM-3MG3N	SM-3MG5U	0.55006326375
SM-3MG3N	SM-3MG5V	0.554898030302
SM-3MG3N	SM-3MG5W	0.545016293284
SM-3MG3N	SM-3MG5Y	0.559072137552
SM-3MG3N	SM-3MG5Z	0.546051247313
SM-3MG3O	SM-3MG3N	0.567683895551
SM-3MG3O	SM-3MG45	0.558687099157
SM-3MG3O	SM-3MG46	0.556137910768
SM-3MG3O	SM-3MG47	0.558375706875
SM-3MG3O	SM-3MG48	0.556604460317
SM-3MG3O	SM-3MG49	0.534649677436
SM-3MG3O	SM-3MG4A	0.551638055259
SM-3MG3O	SM-3MG4B	0.553279294608
SM-3MG3O	SM-3MG4C	0.484070949214
SM-3MG3O	SM-3MG4D	0.552428935326
SM-3MG3O	SM-3MG4E	0.551535540799
SM-3MG3O	SM-3MG4F	0.556026681074
SM-3MG3O	SM-3MG4G	0.554255089636
SM-3MG3O	SM-3MG4H	0.535369390971
SM-3MG3O	SM-3MG4J	0.548897057726
SM-3MG3O	SM-3MG4K	0.552621041249
SM-3MG3O	SM-3MG4L	0.560624576989
SM-3MG3O	SM-3MG4M	0.550525169046
SM-3MG3O	SM-3MG4N	0.553642969475
SM-3MG3O	SM-3MG4O	0.556378346815
SM-3MG3O	SM-3MG4P	0.557025323488
SM-3MG3O	SM-3MG4Q	0.554865959109
SM-3MG3O	SM-3MG4R	0.565243623341
SM-3MG3O	SM-3MG4S	0.560205954336
SM-3MG3O	SM-3MG4T	0.558696292578
SM-3MG3O	SM-3MG4U	0.558280667222
SM-3MG3O	SM-3MG4V	0.556973723986
SM-3MG3O	SM-3MG4W	0.549500066558
SM-3MG3O	SM-3MG4X	0.556738152445
SM-3MG3O	SM-3MG4Y	0.555881042652
SM-3MG3O	SM-3MG51	0.55450691852
SM-3MG3O	SM-3MG52	0.549485682135
SM-3MG3O	SM-3MG53	0.562202079991
SM-3MG3O	SM-3MG54	0.561504785362
SM-3MG3O	SM-3MG55	0.556288553889
SM-3MG3O	SM-3MG56	0.55542179445
SM-3MG3O	SM-3MG57	0.562868434753
SM-3MG3O	SM-3MG58	0.564817115279
SM-3MG3O	SM-3MG59	0.561714118965
SM-3MG3O	SM-3MG5A	0.560868746485
SM-3MG3O	SM-3MG5B	0.56585375382
SM-3MG3O	SM-3MG5C	0.560168823587
SM-3MG3O	SM-3MG5D	0.560713694202
SM-3MG3O	SM-3MG5E	0.540982305897
SM-3MG3O	SM-3MG5F	0.556361728708
SM-3MG3O	SM-3MG5G	0.564478406045
SM-3MG3O	SM-3MG5H	0.564043845082
SM-3MG3O	SM-3MG5J	0.5565716506
SM-3MG3O	SM-3MG5L	0.56247283185
SM-3MG3O	SM-3MG5M	0.555223814314
SM-3MG3O	SM-3MG5N	0.557694262565
SM-3MG3O	SM-3MG5O	0.561272399815
SM-3MG3O	SM-3MG5P	0.558851208713
SM-3MG3O	SM-3MG5Q	0.562973572158
SM-3MG3O	SM-3MG5R	0.565039360501
SM-3MG3O	SM-3MG5S	0.549098713051
SM-3MG3O	SM-3MG5T	0.559734921851
SM-3MG3O	SM-3MG5U	0.543661054668
SM-3MG3O	SM-3MG5V	0.556906443826
SM-3MG3O	SM-3MG5W	0.54253061746
SM-3MG3O	SM-3MG5Y	0.556938891382
SM-3MG3O	SM-3MG5Z	0.545360117321
SM-3MG3P	SM-3MG3L	0.545987093268
SM-3MG3P	SM-3MG3M	0.548666022282
SM-3MG3P	SM-3MG3N	0.550567643949
SM-3MG3P	SM-3MG3O	0.550736332509
SM-3MG3P	SM-3MG3R	0.553494473699
SM-3MG3P	SM-3MG3U	0.548694069276
SM-3MG3P	SM-3MG3V	0.548508123057
SM-3MG3P	SM-3MG3Y	0.540079747779
SM-3MG3P	SM-3MG3Z	0.551404466319
SM-3MG3P	SM-3MG45	0.551176029681
SM-3MG3P	SM-3MG46	0.556481888985
SM-3MG3P	SM-3MG47	0.553016956263
SM-3MG3P	SM-3MG48	0.552676146114
SM-3MG3P	SM-3MG49	0.528130234478
SM-3MG3P	SM-3MG4A	0.538727114202
SM-3MG3P	SM-3MG4B	0.53993931238
SM-3MG3P	SM-3MG4C	0.479925581395
SM-3MG3P	SM-3MG4D	0.543568993973
SM-3MG3P	SM-3MG4E	0.541075928
SM-3MG3P	SM-3MG4F	0.546704374833
SM-3MG3P	SM-3MG4G	0.541214666701
SM-3MG3P	SM-3MG4H	0.525987448143
SM-3MG3P	SM-3MG4J	0.538579894404
SM-3MG3P	SM-3MG4K	0.541710471771
SM-3MG3P	SM-3MG4L	0.550727904296
SM-3MG3P	SM-3MG4M	0.54193216192
SM-3MG3P	SM-3MG4N	0.541683139095
SM-3MG3P	SM-3MG4O	0.545788982255
SM-3MG3P	SM-3MG4P	0.544993637017
SM-3MG3P	SM-3MG4Q	0.54512339735
SM-3MG3P	SM-3MG4R	0.552632510772
SM-3MG3P	SM-3MG4S	0.546188305355
SM-3MG3P	SM-3MG4T	0.544069423071
SM-3MG3P	SM-3MG4U	0.546886966885
SM-3MG3P	SM-3MG4V	0.551281105336
SM-3MG3P	SM-3MG4W	0.54280127368
SM-3MG3P	SM-3MG4X	0.547310831685
SM-3MG3P	SM-3MG4Y	0.546369009547
SM-3MG3P	SM-3MG51	0.54475856663
SM-3MG3P	SM-3MG52	0.544564038516
SM-3MG3P	SM-3MG53	0.555793204323
SM-3MG3P	SM-3MG54	0.551928851292
SM-3MG3P	SM-3MG55	0.548175131983
SM-3MG3P	SM-3MG56	0.550216729642
SM-3MG3P	SM-3MG57	0.551337519803
SM-3MG3P	SM-3MG58	0.554196844749
SM-3MG3P	SM-3MG59	0.552895107107
SM-3MG3P	SM-3MG5A	0.550640724281
SM-3MG3P	SM-3MG5B	0.549353775228
SM-3MG3P	SM-3MG5C	0.549724179824
SM-3MG3P	SM-3MG5D	0.551508357084
SM-3MG3P	SM-3MG5E	0.53454729091
SM-3MG3P	SM-3MG5F	0.546607948835
SM-3MG3P	SM-3MG5G	0.553800711063
SM-3MG3P	SM-3MG5H	0.55319763583
SM-3MG3P	SM-3MG5J	0.547961509828
SM-3MG3P	SM-3MG5L	0.550952595602
SM-3MG3P	SM-3MG5M	0.546914195744
SM-3MG3P	SM-3MG5N	0.549976462007
SM-3MG3P	SM-3MG5O	0.552965830957
SM-3MG3P	SM-3MG5P	0.549774166855
SM-3MG3P	SM-3MG5Q	0.551964181225
SM-3MG3P	SM-3MG5R	0.555566212768
SM-3MG3P	SM-3MG5S	0.546767005237
SM-3MG3P	SM-3MG5T	0.55409091849
SM-3MG3P	SM-3MG5U	0.545410913815
SM-3MG3P	SM-3MG5V	0.552235441078
SM-3MG3P	SM-3MG5W	0.541637887467
SM-3MG3P	SM-3MG5Y	0.547900093974
SM-3MG3P	SM-3MG5Z	0.537993868852
SM-3MG3R	SM-3MG3L	0.550367823084
SM-3MG3R	SM-3MG3M	0.552956306863
SM-3MG3R	SM-3MG3N	0.556008625201
SM-3MG3R	SM-3MG3O	0.558337039841
SM-3MG3R	SM-3MG3U	0.5521957936
SM-3MG3R	SM-3MG3V	0.55772783289
SM-3MG3R	SM-3MG3Y	0.549698033181
SM-3MG3R	SM-3MG3Z	0.554991161676
SM-3MG3R	SM-3MG45	0.560430503948
SM-3MG3R	SM-3MG46	0.55986987584
SM-3MG3R	SM-3MG47	0.555185762388
SM-3MG3R	SM-3MG48	0.562756386943
SM-3MG3R	SM-3MG49	0.532569359955
SM-3MG3R	SM-3MG4A	0.548570488261
SM-3MG3R	SM-3MG4B	0.549595159959
SM-3MG3R	SM-3MG4C	0.485418251606
SM-3MG3R	SM-3MG4D	0.551108387563
SM-3MG3R	SM-3MG4E	0.543449473371
SM-3MG3R	SM-3MG4F	0.548028474356
SM-3MG3R	SM-3MG4G	0.550378489065
SM-3MG3R	SM-3MG4H	0.536548046201
SM-3MG3R	SM-3MG4J	0.546743098927
SM-3MG3R	SM-3MG4K	0.547156677905
SM-3MG3R	SM-3MG4L	0.557805439656
SM-3MG3R	SM-3MG4M	0.549990180874
SM-3MG3R	SM-3MG4N	0.550163619435
SM-3MG3R	SM-3MG4O	0.550185355698
SM-3MG3R	SM-3MG4P	0.546331830279
SM-3MG3R	SM-3MG4Q	0.546775712385
SM-3MG3R	SM-3MG4R	0.559735399549
SM-3MG3R	SM-3MG4S	0.550430235403
SM-3MG3R	SM-3MG4T	0.554677225406
SM-3MG3R	SM-3MG4U	0.551604881427
SM-3MG3R	SM-3MG4V	0.554662342859
SM-3MG3R	SM-3MG4W	0.547939946685
SM-3MG3R	SM-3MG4X	0.551494197476
SM-3MG3R	SM-3MG4Y	0.552367983944
SM-3MG3R	SM-3MG51	0.553059095624
SM-3MG3R	SM-3MG52	0.5499099623
SM-3MG3R	SM-3MG53	0.560715585501
SM-3MG3R	SM-3MG54	0.560512092419
SM-3MG3R	SM-3MG55	0.560023569345
SM-3MG3R	SM-3MG56	0.558417786389
SM-3MG3R	SM-3MG57	0.558545145975
SM-3MG3R	SM-3MG58	0.561857258138
SM-3MG3R	SM-3MG59	0.559150701906
SM-3MG3R	SM-3MG5A	0.561329799315
SM-3MG3R	SM-3MG5B	0.561314898787
SM-3MG3R	SM-3MG5C	0.553701824327
SM-3MG3R	SM-3MG5D	0.562968446787
SM-3MG3R	SM-3MG5E	0.540372128452
SM-3MG3R	SM-3MG5F	0.553679622509
SM-3MG3R	SM-3MG5G	0.56290679895
SM-3MG3R	SM-3MG5H	0.560648760681
SM-3MG3R	SM-3MG5J	0.556050603041
SM-3MG3R	SM-3MG5L	0.561157991653
SM-3MG3R	SM-3MG5M	0.555477980995
SM-3MG3R	SM-3MG5N	0.556191573919
SM-3MG3R	SM-3MG5O	0.559086094943
SM-3MG3R	SM-3MG5P	0.555880083428
SM-3MG3R	SM-3MG5Q	0.560083887775
SM-3MG3R	SM-3MG5R	0.564091812016
SM-3MG3R	SM-3MG5S	0.553034441253
SM-3MG3R	SM-3MG5T	0.559670403268
SM-3MG3R	SM-3MG5U	0.549635626286
SM-3MG3R	SM-3MG5V	0.560080475094
SM-3MG3R	SM-3MG5W	0.546227524156
SM-3MG3R	SM-3MG5Y	0.553092609825
SM-3MG3R	SM-3MG5Z	0.546736527249
SM-3MG3U	SM-3MG3L	0.545440011457
SM-3MG3U	SM-3MG3M	0.548920608841
SM-3MG3U	SM-3MG3N	0.549926948972
SM-3MG3U	SM-3MG3O	0.551918640136
SM-3MG3U	SM-3MG3V	0.56347877536
SM-3MG3U	SM-3MG3Y	0.549517848877
SM-3MG3U	SM-3MG3Z	0.556162019617
SM-3MG3U	SM-3MG45	0.558385084362
SM-3MG3U	SM-3MG46	0.558075819077
SM-3MG3U	SM-3MG47	0.552597304661
SM-3MG3U	SM-3MG48	0.553827288918
SM-3MG3U	SM-3MG49	0.527403255186
SM-3MG3U	SM-3MG4A	0.538799339021
SM-3MG3U	SM-3MG4B	0.537521966947
SM-3MG3U	SM-3MG4C	0.483170796756
SM-3MG3U	SM-3MG4D	0.541047367347
SM-3MG3U	SM-3MG4E	0.540956900946
SM-3MG3U	SM-3MG4F	0.543871101948
SM-3MG3U	SM-3MG4G	0.54420429485
SM-3MG3U	SM-3MG4H	0.523178402217
SM-3MG3U	SM-3MG4J	0.538976160147
SM-3MG3U	SM-3MG4K	0.544390211013
SM-3MG3U	SM-3MG4L	0.547850298842
SM-3MG3U	SM-3MG4M	0.542471909667
SM-3MG3U	SM-3MG4N	0.543042386725
SM-3MG3U	SM-3MG4O	0.547662884959
SM-3MG3U	SM-3MG4P	0.54489553687
SM-3MG3U	SM-3MG4Q	0.544120577321
SM-3MG3U	SM-3MG4R	0.550644753301
SM-3MG3U	SM-3MG4S	0.546874400657
SM-3MG3U	SM-3MG4T	0.545892777738
SM-3MG3U	SM-3MG4U	0.549027827432
SM-3MG3U	SM-3MG4V	0.548649373308
SM-3MG3U	SM-3MG4W	0.545089818587
SM-3MG3U	SM-3MG4X	0.546323196602
SM-3MG3U	SM-3MG4Y	0.547854711191
SM-3MG3U	SM-3MG51	0.549596664457
SM-3MG3U	SM-3MG52	0.544309244346
SM-3MG3U	SM-3MG53	0.555518385284
SM-3MG3U	SM-3MG54	0.554060773474
SM-3MG3U	SM-3MG55	0.549794850734
SM-3MG3U	SM-3MG56	0.550207064031
SM-3MG3U	SM-3MG57	0.555841762046
SM-3MG3U	SM-3MG58	0.554299330453
SM-3MG3U	SM-3MG59	0.551289339507
SM-3MG3U	SM-3MG5A	0.554816181865
SM-3MG3U	SM-3MG5B	0.553584536033
SM-3MG3U	SM-3MG5C	0.552677002403
SM-3MG3U	SM-3MG5D	0.553403524382
SM-3MG3U	SM-3MG5E	0.535824128446
SM-3MG3U	SM-3MG5F	0.546580807983
SM-3MG3U	SM-3MG5G	0.553916637161
SM-3MG3U	SM-3MG5H	0.555812424698
SM-3MG3U	SM-3MG5J	0.547007426071
SM-3MG3U	SM-3MG5L	0.553603054494
SM-3MG3U	SM-3MG5M	0.546045529166
SM-3MG3U	SM-3MG5N	0.551660327255
SM-3MG3U	SM-3MG5O	0.553286996383
SM-3MG3U	SM-3MG5P	0.551764167843
SM-3MG3U	SM-3MG5Q	0.554309262588
SM-3MG3U	SM-3MG5R	0.556068373584
SM-3MG3U	SM-3MG5S	0.547800638888
SM-3MG3U	SM-3MG5T	0.554024597274
SM-3MG3U	SM-3MG5U	0.543477761705
SM-3MG3U	SM-3MG5V	0.553066425851
SM-3MG3U	SM-3MG5W	0.542349506252
SM-3MG3U	SM-3MG5Y	0.542317767647
SM-3MG3U	SM-3MG5Z	0.537481733859
SM-3MG3V	SM-3MG3L	0.54444613243
SM-3MG3V	SM-3MG3M	0.547826710392
SM-3MG3V	SM-3MG3N	0.551114379334
SM-3MG3V	SM-3MG3O	0.551403975761
SM-3MG3V	SM-3MG3Y	0.548441575716
SM-3MG3V	SM-3MG3Z	0.54768968248
SM-3MG3V	SM-3MG45	0.550813068341
SM-3MG3V	SM-3MG46	0.557119072155
SM-3MG3V	SM-3MG47	0.554111915102
SM-3MG3V	SM-3MG48	0.555453042587
SM-3MG3V	SM-3MG49	0.527640086052
SM-3MG3V	SM-3MG4A	0.541055025649
SM-3MG3V	SM-3MG4B	0.536820719321
SM-3MG3V	SM-3MG4C	0.48281129317
SM-3MG3V	SM-3MG4D	0.543597013809
SM-3MG3V	SM-3MG4E	0.540381659964
SM-3MG3V	SM-3MG4F	0.542045243685
SM-3MG3V	SM-3MG4G	0.54309376386
SM-3MG3V	SM-3MG4H	0.521591560955
SM-3MG3V	SM-3MG4J	0.538806532426
SM-3MG3V	SM-3MG4K	0.541677334379
SM-3MG3V	SM-3MG4L	0.549052457357
SM-3MG3V	SM-3MG4M	0.544016131596
SM-3MG3V	SM-3MG4N	0.544943652867
SM-3MG3V	SM-3MG4O	0.543859307688
SM-3MG3V	SM-3MG4P	0.543504118687
SM-3MG3V	SM-3MG4Q	0.536606104056
SM-3MG3V	SM-3MG4R	0.552317185471
SM-3MG3V	SM-3MG4S	0.546982494435
SM-3MG3V	SM-3MG4T	0.544388170217
SM-3MG3V	SM-3MG4U	0.54479920707
SM-3MG3V	SM-3MG4V	0.547446094248
SM-3MG3V	SM-3MG4W	0.543180262052
SM-3MG3V	SM-3MG4X	0.547899021382
SM-3MG3V	SM-3MG4Y	0.54778467772
SM-3MG3V	SM-3MG51	0.546329690867
SM-3MG3V	SM-3MG52	0.544222015684
SM-3MG3V	SM-3MG53	0.55595400737
SM-3MG3V	SM-3MG54	0.551589370872
SM-3MG3V	SM-3MG55	0.550363298984
SM-3MG3V	SM-3MG56	0.549377013068
SM-3MG3V	SM-3MG57	0.552792753877
SM-3MG3V	SM-3MG58	0.554322562233
SM-3MG3V	SM-3MG59	0.550145424896
SM-3MG3V	SM-3MG5A	0.554891706028
SM-3MG3V	SM-3MG5B	0.550069200045
SM-3MG3V	SM-3MG5C	0.550676727876
SM-3MG3V	SM-3MG5D	0.553721810119
SM-3MG3V	SM-3MG5E	0.535695604525
SM-3MG3V	SM-3MG5F	0.548836012285
SM-3MG3V	SM-3MG5G	0.553300342843
SM-3MG3V	SM-3MG5H	0.553170114701
SM-3MG3V	SM-3MG5J	0.548302949022
SM-3MG3V	SM-3MG5L	0.551446659275
SM-3MG3V	SM-3MG5M	0.546161454307
SM-3MG3V	SM-3MG5N	0.550646062567
SM-3MG3V	SM-3MG5O	0.552430777418
SM-3MG3V	SM-3MG5P	0.550907392811
SM-3MG3V	SM-3MG5Q	0.554903182879
SM-3MG3V	SM-3MG5R	0.556726731894
SM-3MG3V	SM-3MG5S	0.545627490234
SM-3MG3V	SM-3MG5T	0.555049177125
SM-3MG3V	SM-3MG5U	0.545082645725
SM-3MG3V	SM-3MG5V	0.552820222692
SM-3MG3V	SM-3MG5W	0.54015495477
SM-3MG3V	SM-3MG5Y	0.547449161046
SM-3MG3V	SM-3MG5Z	0.53711497493
SM-3MG3Y	SM-3MG3L	0.541033040529
SM-3MG3Y	SM-3MG3M	0.538469329209
SM-3MG3Y	SM-3MG3N	0.54365879207
SM-3MG3Y	SM-3MG3O	0.54091775955
SM-3MG3Y	SM-3MG3Z	0.547273528605
SM-3MG3Y	SM-3MG45	0.547179983161
SM-3MG3Y	SM-3MG46	0.544073540741
SM-3MG3Y	SM-3MG47	0.542266080104
SM-3MG3Y	SM-3MG48	0.544281426037
SM-3MG3Y	SM-3MG49	0.517592304879
SM-3MG3Y	SM-3MG4A	0.53149569102
SM-3MG3Y	SM-3MG4B	0.527933129016
SM-3MG3Y	SM-3MG4C	0.480072716465
SM-3MG3Y	SM-3MG4D	0.531440590593
SM-3MG3Y	SM-3MG4E	0.532180768155
SM-3MG3Y	SM-3MG4F	0.534763694712
SM-3MG3Y	SM-3MG4G	0.534978669409
SM-3MG3Y	SM-3MG4H	0.521393417214
SM-3MG3Y	SM-3MG4J	0.530903583281
SM-3MG3Y	SM-3MG4K	0.536086903288
SM-3MG3Y	SM-3MG4L	0.539508240214
SM-3MG3Y	SM-3MG4M	0.534527188746
SM-3MG3Y	SM-3MG4N	0.535629296814
SM-3MG3Y	SM-3MG4O	0.535160310815
SM-3MG3Y	SM-3MG4P	0.53417484057
SM-3MG3Y	SM-3MG4Q	0.534789545396
SM-3MG3Y	SM-3MG4R	0.543530084029
SM-3MG3Y	SM-3MG4S	0.534838649979
SM-3MG3Y	SM-3MG4T	0.538117665666
SM-3MG3Y	SM-3MG4U	0.53796417656
SM-3MG3Y	SM-3MG4V	0.540611243008
SM-3MG3Y	SM-3MG4W	0.534038710529
SM-3MG3Y	SM-3MG4X	0.537835719691
SM-3MG3Y	SM-3MG4Y	0.539417292322
SM-3MG3Y	SM-3MG51	0.540144398359
SM-3MG3Y	SM-3MG52	0.536586343258
SM-3MG3Y	SM-3MG53	0.542938037721
